old_size,old_sizeh,new_size,new_sizeh,dif,idx
13489,13.17 KB,55826,54.52 KB,42337,5282
18697,18.26 KB,62959,61.48 KB,44262,5283
10909,10.65 KB,28396,27.73 KB,17487,5284
8699,8.5 KB,-1,-1,-8699,5285
11589,11.32 KB,27002,26.37 KB,15413,5286
23840,23.28 KB,42083,41.1 KB,18243,5287
10272,10.03 KB,24594,24.02 KB,14322,5288
8925,8.72 KB,-1,-1,-8925,5289
35606,34.77 KB,44569,43.52 KB,8963,5290
15383,15.02 KB,46116,45.04 KB,30733,5291
138211,134.97 KB,112656,110.02 KB,-25555,5292
9044,8.83 KB,27194,26.56 KB,18150,5293
10539,10.29 KB,25107,24.52 KB,14568,5294
10802,10.55 KB,-1,-1,-10802,5295
10859,10.6 KB,28488,27.82 KB,17629,5296
12426,12.13 KB,66475,64.92 KB,54049,5297
18765,18.33 KB,69673,68.04 KB,50908,5298
57303,55.96 KB,138724,135.47 KB,81421,5299
13162,12.85 KB,44419,43.38 KB,31257,5300
85500,83.5 KB,100605,98.25 KB,15105,5301
23843,23.28 KB,68946,67.33 KB,45103,5302
12642,12.35 KB,37938,37.05 KB,25296,5303
45253,44.19 KB,116660,113.93 KB,71407,5304
15702,15.33 KB,45108,44.05 KB,29406,5305
11308,11.04 KB,27236,26.6 KB,15928,5306
31647,30.91 KB,92180,90.02 KB,60533,5307
19742,19.28 KB,62322,60.86 KB,42580,5308
24532,23.96 KB,92558,90.39 KB,68026,5309
14507,14.17 KB,-1,-1,-14507,5310
11501,11.23 KB,26633,26.01 KB,15132,5311
27402,26.76 KB,77732,75.91 KB,50330,5312
37358,36.48 KB,79482,77.62 KB,42124,5313
148673,145.19 KB,119653,116.85 KB,-29020,5314
14962,14.61 KB,89535,87.44 KB,74573,5315
27204,26.57 KB,51775,50.56 KB,24571,5316
17481,17.07 KB,35161,34.34 KB,17680,5317
12029,11.75 KB,30594,29.88 KB,18565,5318
31812,31.07 KB,59222,57.83 KB,27410,5319
46609,45.52 KB,61757,60.31 KB,15148,5320
11465,11.2 KB,25247,24.66 KB,13782,5321
20777,20.29 KB,30855,30.13 KB,10078,5322
68192,66.59 KB,639519,624.53 KB,571327,5323
10789,10.54 KB,27499,26.85 KB,16710,5324
39695,38.76 KB,66689,65.13 KB,26994,5325
30793,30.07 KB,54003,52.74 KB,23210,5326
32273,31.52 KB,59502,58.11 KB,27229,5327
13183,12.87 KB,25335,24.74 KB,12152,5328
11726,11.45 KB,27226,26.59 KB,15500,5329
14408,14.07 KB,30947,30.22 KB,16539,5330
16311,15.93 KB,36822,35.96 KB,20511,5331
11927,11.65 KB,26468,25.85 KB,14541,5332
14669,14.33 KB,661514,646.01 KB,646845,5333
14624,14.28 KB,53873,52.61 KB,39249,5334
26521,25.9 KB,64829,63.31 KB,38308,5335
21351,20.85 KB,108739,106.19 KB,87388,5336
19743,19.28 KB,24129,23.56 KB,4386,5337
9458,9.24 KB,32092,31.34 KB,22634,5338
16171,15.79 KB,47820,46.7 KB,31649,5339
25738,25.13 KB,63848,62.35 KB,38110,5340
26867,26.24 KB,48402,47.27 KB,21535,5341
9187,8.97 KB,22278,21.76 KB,13091,5342
44563,43.52 KB,88487,86.41 KB,43924,5343
33619,32.83 KB,40871,39.91 KB,7252,5344
20741,20.25 KB,48705,47.56 KB,27964,5345
13278,12.97 KB,26548,25.93 KB,13270,5346
29017,28.34 KB,47429,46.32 KB,18412,5347
12260,11.97 KB,35187,34.36 KB,22927,5348
23425,22.88 KB,22646,22.12 KB,-779,5349
13056,12.75 KB,30825,30.1 KB,17769,5350
10357,10.11 KB,674758,658.94 KB,664401,5351
88499,86.42 KB,220208,215.05 KB,131709,5352
18388,17.96 KB,33691,32.9 KB,15303,5353
18631,18.19 KB,38612,37.71 KB,19981,5354
11850,11.57 KB,83194,81.24 KB,71344,5355
20624,20.14 KB,-1,-1,-20624,5356
25201,24.61 KB,44907,43.85 KB,19706,5357
44570,43.53 KB,42541,41.54 KB,-2029,5358
31076,30.35 KB,43365,42.35 KB,12289,5359
15469,15.11 KB,47305,46.2 KB,31836,5360
12106,11.82 KB,85655,83.65 KB,73549,5361
9399,9.18 KB,23376,22.83 KB,13977,5362
28684,28.01 KB,52729,51.49 KB,24045,5363
14869,14.52 KB,57225,55.88 KB,42356,5364
23538,22.99 KB,85508,83.5 KB,61970,5365
26139,25.53 KB,62151,60.69 KB,36012,5366
57367,56.02 KB,96475,94.21 KB,39108,5367
18092,17.67 KB,35596,34.76 KB,17504,5368
20555,20.07 KB,133868,130.73 KB,113313,5369
9829,9.6 KB,24874,24.29 KB,15045,5370
17207,16.8 KB,35349,34.52 KB,18142,5371
19368,18.91 KB,65165,63.64 KB,45797,5372
18094,17.67 KB,204981,200.18 KB,186887,5373
26755,26.13 KB,71856,70.17 KB,45101,5374
12761,12.46 KB,50902,49.71 KB,38141,5375
10560,10.31 KB,23901,23.34 KB,13341,5376
18273,17.84 KB,35199,34.37 KB,16926,5377
14738,14.39 KB,37841,36.95 KB,23103,5378
10451,10.21 KB,26782,26.15 KB,16331,5379
14992,14.64 KB,35146,34.32 KB,20154,5380
10283,10.04 KB,104117,101.68 KB,93834,5381
16669,16.28 KB,-1,-1,-16669,5382
12363,12.07 KB,27738,27.09 KB,15375,5383
39776,38.84 KB,117451,114.7 KB,77675,5384
10567,10.32 KB,29610,28.92 KB,19043,5385
25660,25.06 KB,110352,107.77 KB,84692,5386
21886,21.37 KB,51382,50.18 KB,29496,5387
10934,10.68 KB,24747,24.17 KB,13813,5388
10925,10.67 KB,41626,40.65 KB,30701,5389
12620,12.32 KB,53470,52.22 KB,40850,5390
20541,20.06 KB,41811,40.83 KB,21270,5391
19495,19.04 KB,37519,36.64 KB,18024,5392
29681,28.99 KB,42898,41.89 KB,13217,5393
13586,13.27 KB,34500,33.69 KB,20914,5394
26404,25.79 KB,40883,39.92 KB,14479,5395
26386,25.77 KB,91715,89.57 KB,65329,5396
13861,13.54 KB,24180,23.61 KB,10319,5397
20467,19.99 KB,83491,81.53 KB,63024,5398
11418,11.15 KB,35055,34.23 KB,23637,5399
27475,26.83 KB,32908,32.14 KB,5433,5400
18575,18.14 KB,54118,52.85 KB,35543,5401
13455,13.14 KB,27536,26.89 KB,14081,5402
13150,12.84 KB,22470,21.94 KB,9320,5403
104845,102.39 KB,289833,283.04 KB,184988,5404
12912,12.61 KB,34837,34.02 KB,21925,5405
16029,15.65 KB,34744,33.93 KB,18715,5406
10925,10.67 KB,45412,44.35 KB,34487,5407
44328,43.29 KB,88000,85.94 KB,43672,5408
33254,32.47 KB,52654,51.42 KB,19400,5409
25933,25.33 KB,63204,61.72 KB,37271,5410
13317,13 KB,80238,78.36 KB,66921,5411
10857,10.6 KB,46773,45.68 KB,35916,5412
12600,12.3 KB,28040,27.38 KB,15440,5413
94978,92.75 KB,90378,88.26 KB,-4600,5414
20210,19.74 KB,37441,36.56 KB,17231,5415
18511,18.08 KB,44142,43.11 KB,25631,5416
18061,17.64 KB,-1,-1,-18061,5417
26920,26.29 KB,42955,41.95 KB,16035,5418
12497,12.2 KB,42519,41.52 KB,30022,5419
14054,13.72 KB,30596,29.88 KB,16542,5420
23724,23.17 KB,37754,36.87 KB,14030,5421
27336,26.7 KB,34237,33.43 KB,6901,5422
10060,9.82 KB,29804,29.11 KB,19744,5423
35720,34.88 KB,104316,101.87 KB,68596,5424
25328,24.73 KB,42678,41.68 KB,17350,5425
32043,31.29 KB,57069,55.73 KB,25026,5426
17277,16.87 KB,34097,33.3 KB,16820,5427
12818,12.52 KB,23740,23.18 KB,10922,5428
23466,22.92 KB,50784,49.59 KB,27318,5429
86818,84.78 KB,-1,-1,-86818,5430
14819,14.47 KB,58446,57.08 KB,43627,5431
14043,13.71 KB,28989,28.31 KB,14946,5432
12785,12.49 KB,33118,32.34 KB,20333,5433
11519,11.25 KB,31590,30.85 KB,20071,5434
18893,18.45 KB,-1,-1,-18893,5435
24084,23.52 KB,46336,45.25 KB,22252,5436
83858,81.89 KB,91933,89.78 KB,8075,5437
22258,21.74 KB,34776,33.96 KB,12518,5438
16075,15.7 KB,44347,43.31 KB,28272,5439
10069,9.83 KB,27091,26.46 KB,17022,5440
11821,11.54 KB,-1,-1,-11821,5441
31198,30.47 KB,80586,78.7 KB,49388,5442
30065,29.36 KB,44099,43.07 KB,14034,5443
14509,14.17 KB,39802,38.87 KB,25293,5444
13519,13.2 KB,49567,48.41 KB,36048,5445
18716,18.28 KB,58800,57.42 KB,40084,5446
24975,24.39 KB,41840,40.86 KB,16865,5447
12249,11.96 KB,26905,26.27 KB,14656,5448
24727,24.15 KB,-1,-1,-24727,5449
12719,12.42 KB,30645,29.93 KB,17926,5450
28169,27.51 KB,-1,-1,-28169,5451
14393,14.06 KB,41122,40.16 KB,26729,5452
54046,52.78 KB,66025,64.48 KB,11979,5453
14005,13.68 KB,41594,40.62 KB,27589,5454
13365,13.05 KB,36111,35.26 KB,22746,5455
28266,27.6 KB,117725,114.97 KB,89459,5456
16523,16.14 KB,64370,62.86 KB,47847,5457
13616,13.3 KB,30102,29.4 KB,16486,5458
11970,11.69 KB,25956,25.35 KB,13986,5459
30134,29.43 KB,45479,44.41 KB,15345,5460
9765,9.54 KB,72177,70.49 KB,62412,5461
98860,96.54 KB,137439,134.22 KB,38579,5462
13880,13.55 KB,108157,105.62 KB,94277,5463
28281,27.62 KB,50410,49.23 KB,22129,5464
19020,18.57 KB,62856,61.38 KB,43836,5465
35683,34.85 KB,63757,62.26 KB,28074,5466
13073,12.77 KB,27787,27.14 KB,14714,5467
53243,52 KB,152872,149.29 KB,99629,5468
12202,11.92 KB,28980,28.3 KB,16778,5469
18472,18.04 KB,90840,88.71 KB,72368,5470
40933,39.97 KB,71538,69.86 KB,30605,5471
14105,13.77 KB,31485,30.75 KB,17380,5472
16928,16.53 KB,34305,33.5 KB,17377,5473
22675,22.14 KB,60361,58.95 KB,37686,5474
17135,16.73 KB,74776,73.02 KB,57641,5475
17654,17.24 KB,41007,40.05 KB,23353,5476
9221,9 KB,22108,21.59 KB,12887,5477
18069,17.65 KB,48521,47.38 KB,30452,5478
13169,12.86 KB,30129,29.42 KB,16960,5479
14694,14.35 KB,62585,61.12 KB,47891,5480
24369,23.8 KB,62822,61.35 KB,38453,5481
25956,25.35 KB,40939,39.98 KB,14983,5482
11699,11.42 KB,26812,26.18 KB,15113,5483
13051,12.75 KB,56815,55.48 KB,43764,5484
48820,47.68 KB,74192,72.45 KB,25372,5485
15645,15.28 KB,80611,78.72 KB,64966,5486
87597,85.54 KB,132844,129.73 KB,45247,5487
15262,14.9 KB,52474,51.24 KB,37212,5488
44109,43.08 KB,70873,69.21 KB,26764,5489
61477,60.04 KB,74232,72.49 KB,12755,5490
17031,16.63 KB,32806,32.04 KB,15775,5491
15461,15.1 KB,33090,32.31 KB,17629,5492
19661,19.2 KB,46357,45.27 KB,26696,5493
14843,14.5 KB,29790,29.09 KB,14947,5494
17715,17.3 KB,37309,36.43 KB,19594,5495
19389,18.93 KB,50001,48.83 KB,30612,5496
26425,25.81 KB,99629,97.29 KB,73204,5497
18311,17.88 KB,31993,31.24 KB,13682,5498
11456,11.19 KB,27693,27.04 KB,16237,5499
12021,11.74 KB,28640,27.97 KB,16619,5500
31169,30.44 KB,100805,98.44 KB,69636,5501
15809,15.44 KB,26443,25.82 KB,10634,5502
37250,36.38 KB,54125,52.86 KB,16875,5503
12524,12.23 KB,34250,33.45 KB,21726,5504
11082,10.82 KB,23499,22.95 KB,12417,5505
26770,26.14 KB,52395,51.17 KB,25625,5506
35639,34.8 KB,50688,49.5 KB,15049,5507
9692,9.46 KB,23090,22.55 KB,13398,5508
41362,40.39 KB,53405,52.15 KB,12043,5509
11706,11.43 KB,51478,50.27 KB,39772,5510
19322,18.87 KB,49523,48.36 KB,30201,5511
26126,25.51 KB,40150,39.21 KB,14024,5512
16682,16.29 KB,34149,33.35 KB,17467,5513
17007,16.61 KB,43508,42.49 KB,26501,5514
25007,24.42 KB,41637,40.66 KB,16630,5515
8506,8.31 KB,30504,29.79 KB,21998,5516
12895,12.59 KB,34184,33.38 KB,21289,5517
25829,25.22 KB,49047,47.9 KB,23218,5518
9699,9.47 KB,37452,36.57 KB,27753,5519
36371,35.52 KB,61094,59.66 KB,24723,5520
37066,36.2 KB,85462,83.46 KB,48396,5521
11814,11.54 KB,45973,44.9 KB,34159,5522
9073,8.86 KB,105079,102.62 KB,96006,5523
10959,10.7 KB,23104,22.56 KB,12145,5524
41289,40.32 KB,95064,92.84 KB,53775,5525
9806,9.58 KB,37441,36.56 KB,27635,5526
13273,12.96 KB,35850,35.01 KB,22577,5527
24765,24.18 KB,193769,189.23 KB,169004,5528
10663,10.41 KB,29983,29.28 KB,19320,5529
25262,24.67 KB,48207,47.08 KB,22945,5530
9155,8.94 KB,22725,22.19 KB,13570,5531
24710,24.13 KB,118999,116.21 KB,94289,5532
11870,11.59 KB,-1,-1,-11870,5533
14636,14.29 KB,37859,36.97 KB,23223,5534
42609,41.61 KB,58418,57.05 KB,15809,5535
12884,12.58 KB,-1,-1,-12884,5536
11387,11.12 KB,49107,47.96 KB,37720,5537
25595,25 KB,93600,91.41 KB,68005,5538
29695,29 KB,44708,43.66 KB,15013,5539
14115,13.78 KB,28951,28.27 KB,14836,5540
25787,25.18 KB,46592,45.5 KB,20805,5541
12414,12.12 KB,31719,30.98 KB,19305,5542
8383,8.19 KB,80226,78.35 KB,71843,5543
12045,11.76 KB,46147,45.07 KB,34102,5544
32350,31.59 KB,49580,48.42 KB,17230,5545
16347,15.96 KB,38387,37.49 KB,22040,5546
24840,24.26 KB,55019,53.73 KB,30179,5547
18486,18.05 KB,43600,42.58 KB,25114,5548
35433,34.6 KB,43424,42.41 KB,7991,5549
24718,24.14 KB,36613,35.75 KB,11895,5550
17855,17.44 KB,68218,66.62 KB,50363,5551
10892,10.64 KB,28227,27.57 KB,17335,5552
15079,14.73 KB,39179,38.26 KB,24100,5553
17143,16.74 KB,-1,-1,-17143,5554
11616,11.34 KB,44042,43.01 KB,32426,5555
12299,12.01 KB,25478,24.88 KB,13179,5556
17162,16.76 KB,44976,43.92 KB,27814,5557
10623,10.37 KB,26441,25.82 KB,15818,5558
24149,23.58 KB,39743,38.81 KB,15594,5559
20371,19.89 KB,-1,-1,-20371,5560
108235,105.7 KB,384087,375.08 KB,275852,5561
16354,15.97 KB,45976,44.9 KB,29622,5562
51049,49.85 KB,58509,57.14 KB,7460,5563
37211,36.34 KB,85472,83.47 KB,48261,5564
9274,9.06 KB,22724,22.19 KB,13450,5565
99357,97.03 KB,131309,128.23 KB,31952,5566
11984,11.7 KB,26036,25.43 KB,14052,5567
20707,20.22 KB,45665,44.59 KB,24958,5568
16018,15.64 KB,133893,130.75 KB,117875,5569
14487,14.15 KB,41534,40.56 KB,27047,5570
13457,13.14 KB,35656,34.82 KB,22199,5571
33810,33.02 KB,53362,52.11 KB,19552,5572
13645,13.33 KB,47972,46.85 KB,34327,5573
12203,11.92 KB,24639,24.06 KB,12436,5574
13648,13.33 KB,38925,38.01 KB,25277,5575
16470,16.08 KB,40358,39.41 KB,23888,5576
12531,12.24 KB,48794,47.65 KB,36263,5577
75950,74.17 KB,84656,82.67 KB,8706,5578
26421,25.8 KB,42641,41.64 KB,16220,5579
10967,10.71 KB,26952,26.32 KB,15985,5580
50361,49.18 KB,68964,67.35 KB,18603,5581
33137,32.36 KB,108417,105.88 KB,75280,5582
52035,50.82 KB,115195,112.5 KB,63160,5583
18990,18.54 KB,50924,49.73 KB,31934,5584
33327,32.55 KB,46223,45.14 KB,12896,5585
15584,15.22 KB,34007,33.21 KB,18423,5586
11387,11.12 KB,25891,25.28 KB,14504,5587
13007,12.7 KB,33889,33.09 KB,20882,5588
13793,13.47 KB,29760,29.06 KB,15967,5589
65578,64.04 KB,86651,84.62 KB,21073,5590
9658,9.43 KB,29039,28.36 KB,19381,5591
13979,13.65 KB,-1,-1,-13979,5592
15697,15.33 KB,55562,54.26 KB,39865,5593
31289,30.56 KB,50045,48.87 KB,18756,5594
13651,13.33 KB,30011,29.31 KB,16360,5595
42052,41.07 KB,48940,47.79 KB,6888,5596
37226,36.35 KB,47152,46.05 KB,9926,5597
15204,14.85 KB,56307,54.99 KB,41103,5598
11759,11.48 KB,29288,28.6 KB,17529,5599
9469,9.25 KB,23674,23.12 KB,14205,5600
13809,13.49 KB,32379,31.62 KB,18570,5601
30093,29.39 KB,90901,88.77 KB,60808,5602
19251,18.8 KB,-1,-1,-19251,5603
10198,9.96 KB,31954,31.21 KB,21756,5604
14855,14.51 KB,52179,50.96 KB,37324,5605
14263,13.93 KB,33714,32.92 KB,19451,5606
14757,14.41 KB,43422,42.4 KB,28665,5607
17227,16.82 KB,39226,38.31 KB,21999,5608
21414,20.91 KB,33743,32.95 KB,12329,5609
16826,16.43 KB,31638,30.9 KB,14812,5610
15899,15.53 KB,37045,36.18 KB,21146,5611
13372,13.06 KB,28858,28.18 KB,15486,5612
26380,25.76 KB,77672,75.85 KB,51292,5613
37364,36.49 KB,43482,42.46 KB,6118,5614
21209,20.71 KB,30353,29.64 KB,9144,5615
13259,12.95 KB,22733,22.2 KB,9474,5616
16857,16.46 KB,-1,-1,-16857,5617
10857,10.6 KB,26835,26.21 KB,15978,5618
18195,17.77 KB,51529,50.32 KB,33334,5619
29640,28.95 KB,59178,57.79 KB,29538,5620
27135,26.5 KB,38667,37.76 KB,11532,5621
15701,15.33 KB,52279,51.05 KB,36578,5622
31227,30.5 KB,61382,59.94 KB,30155,5623
14322,13.99 KB,36892,36.03 KB,22570,5624
17101,16.7 KB,105240,102.77 KB,88139,5625
20663,20.18 KB,43092,42.08 KB,22429,5626
10642,10.39 KB,65714,64.17 KB,55072,5627
11827,11.55 KB,25912,25.3 KB,14085,5628
11294,11.03 KB,25238,24.65 KB,13944,5629
30860,30.14 KB,80930,79.03 KB,50070,5630
21201,20.7 KB,41276,40.31 KB,20075,5631
12074,11.79 KB,30680,29.96 KB,18606,5632
12431,12.14 KB,72052,70.36 KB,59621,5633
51142,49.94 KB,127464,124.48 KB,76322,5634
16124,15.75 KB,49462,48.3 KB,33338,5635
20540,20.06 KB,39019,38.1 KB,18479,5636
44458,43.42 KB,284128,277.47 KB,239670,5637
62506,61.04 KB,133141,130.02 KB,70635,5638
27004,26.37 KB,340245,332.27 KB,313241,5639
82960,81.02 KB,234758,229.26 KB,151798,5640
28481,27.81 KB,42986,41.98 KB,14505,5641
12533,12.24 KB,37437,36.56 KB,24904,5642
15251,14.89 KB,66466,64.91 KB,51215,5643
20606,20.12 KB,36885,36.02 KB,16279,5644
13110,12.8 KB,55723,54.42 KB,42613,5645
14605,14.26 KB,37428,36.55 KB,22823,5646
55733,54.43 KB,87888,85.83 KB,32155,5647
19310,18.86 KB,32730,31.96 KB,13420,5648
11675,11.4 KB,32003,31.25 KB,20328,5649
15824,15.45 KB,31715,30.97 KB,15891,5650
17001,16.6 KB,72341,70.65 KB,55340,5651
12969,12.67 KB,36915,36.05 KB,23946,5652
73882,72.15 KB,184814,180.48 KB,110932,5653
12954,12.65 KB,27790,27.14 KB,14836,5654
54021,52.75 KB,60304,58.89 KB,6283,5655
33499,32.71 KB,58014,56.65 KB,24515,5656
29634,28.94 KB,56583,55.26 KB,26949,5657
104917,102.46 KB,164657,160.8 KB,59740,5658
21663,21.16 KB,76035,74.25 KB,54372,5659
37189,36.32 KB,43795,42.77 KB,6606,5660
9975,9.74 KB,22238,21.72 KB,12263,5661
31093,30.36 KB,81328,79.42 KB,50235,5662
12362,12.07 KB,36773,35.91 KB,24411,5663
26174,25.56 KB,49244,48.09 KB,23070,5664
17315,16.91 KB,37839,36.95 KB,20524,5665
12782,12.48 KB,54999,53.71 KB,42217,5666
13625,13.31 KB,31723,30.98 KB,18098,5667
21932,21.42 KB,38007,37.12 KB,16075,5668
10720,10.47 KB,22867,22.33 KB,12147,5669
24143,23.58 KB,40046,39.11 KB,15903,5670
29401,28.71 KB,55996,54.68 KB,26595,5671
13548,13.23 KB,29044,28.36 KB,15496,5672
55686,54.38 KB,88111,86.05 KB,32425,5673
14226,13.89 KB,42648,41.65 KB,28422,5674
18188,17.76 KB,34239,33.44 KB,16051,5675
23961,23.4 KB,38974,38.06 KB,15013,5676
33840,33.05 KB,90163,88.05 KB,56323,5677
19327,18.87 KB,51808,50.59 KB,32481,5678
24062,23.5 KB,-1,-1,-24062,5679
14753,14.41 KB,37527,36.65 KB,22774,5680
14536,14.2 KB,39474,38.55 KB,24938,5681
10307,10.07 KB,66299,64.75 KB,55992,5682
10746,10.49 KB,65499,63.96 KB,54753,5683
23557,23 KB,79943,78.07 KB,56386,5684
11822,11.54 KB,43188,42.18 KB,31366,5685
41100,40.14 KB,49290,48.13 KB,8190,5686
39937,39 KB,35981,35.14 KB,-3956,5687
14764,14.42 KB,30574,29.86 KB,15810,5688
38287,37.39 KB,54564,53.29 KB,16277,5689
19318,18.87 KB,56948,55.61 KB,37630,5690
11692,11.42 KB,30690,29.97 KB,18998,5691
16715,16.32 KB,41712,40.73 KB,24997,5692
12292,12 KB,52776,51.54 KB,40484,5693
21259,20.76 KB,52055,50.83 KB,30796,5694
15128,14.77 KB,28946,28.27 KB,13818,5695
21586,21.08 KB,44359,43.32 KB,22773,5696
40722,39.77 KB,126971,124 KB,86249,5697
31864,31.12 KB,48480,47.34 KB,16616,5698
33511,32.73 KB,57105,55.77 KB,23594,5699
19174,18.72 KB,315556,308.16 KB,296382,5700
77166,75.36 KB,86435,84.41 KB,9269,5701
35303,34.48 KB,104064,101.62 KB,68761,5702
37652,36.77 KB,81796,79.88 KB,44144,5703
12498,12.21 KB,28443,27.78 KB,15945,5704
10758,10.51 KB,-1,-1,-10758,5705
17057,16.66 KB,265660,259.43 KB,248603,5706
16101,15.72 KB,53144,51.9 KB,37043,5707
21865,21.35 KB,51517,50.31 KB,29652,5708
22683,22.15 KB,44451,43.41 KB,21768,5709
15840,15.47 KB,30759,30.04 KB,14919,5710
13091,12.78 KB,26570,25.95 KB,13479,5711
80261,78.38 KB,362577,354.08 KB,282316,5712
29322,28.63 KB,65016,63.49 KB,35694,5713
12767,12.47 KB,43960,42.93 KB,31193,5714
19109,18.66 KB,43115,42.1 KB,24006,5715
14655,14.31 KB,117282,114.53 KB,102627,5716
59998,58.59 KB,287925,281.18 KB,227927,5717
12495,12.2 KB,40805,39.85 KB,28310,5718
20044,19.57 KB,50990,49.79 KB,30946,5719
9827,9.6 KB,24810,24.23 KB,14983,5720
14463,14.12 KB,27345,26.7 KB,12882,5721
14734,14.39 KB,32735,31.97 KB,18001,5722
25389,24.79 KB,76937,75.13 KB,51548,5723
16643,16.25 KB,45551,44.48 KB,28908,5724
12333,12.04 KB,25711,25.11 KB,13378,5725
12203,11.92 KB,37846,36.96 KB,25643,5726
33225,32.45 KB,70721,69.06 KB,37496,5727
22062,21.54 KB,57761,56.41 KB,35699,5728
14538,14.2 KB,30292,29.58 KB,15754,5729
11282,11.02 KB,27221,26.58 KB,15939,5730
42117,41.13 KB,68903,67.29 KB,26786,5731
34799,33.98 KB,73297,71.58 KB,38498,5732
15264,14.91 KB,33516,32.73 KB,18252,5733
32451,31.69 KB,44438,43.4 KB,11987,5734
16427,16.04 KB,37497,36.62 KB,21070,5735
9694,9.47 KB,25054,24.47 KB,15360,5736
13824,13.5 KB,34307,33.5 KB,20483,5737
24006,23.44 KB,39705,38.77 KB,15699,5738
11856,11.58 KB,28152,27.49 KB,16296,5739
12523,12.23 KB,40664,39.71 KB,28141,5740
10656,10.41 KB,-1,-1,-10656,5741
10425,10.18 KB,23337,22.79 KB,12912,5742
11112,10.85 KB,23590,23.04 KB,12478,5743
12802,12.5 KB,31678,30.94 KB,18876,5744
11654,11.38 KB,40021,39.08 KB,28367,5745
53285,52.04 KB,91978,89.82 KB,38693,5746
11885,11.61 KB,22668,22.14 KB,10783,5747
23043,22.5 KB,40725,39.77 KB,17682,5748
10969,10.71 KB,122961,120.08 KB,111992,5749
29508,28.82 KB,81471,79.56 KB,51963,5750
10458,10.21 KB,65629,64.09 KB,55171,5751
9768,9.54 KB,25661,25.06 KB,15893,5752
22726,22.19 KB,68966,67.35 KB,46240,5753
12335,12.05 KB,-1,-1,-12335,5754
41390,40.42 KB,67743,66.16 KB,26353,5755
11669,11.4 KB,29624,28.93 KB,17955,5756
15496,15.13 KB,36007,35.16 KB,20511,5757
36470,35.62 KB,50368,49.19 KB,13898,5758
27507,26.86 KB,38796,37.89 KB,11289,5759
22012,21.5 KB,73358,71.64 KB,51346,5760
14595,14.25 KB,57953,56.59 KB,43358,5761
16004,15.63 KB,52685,51.45 KB,36681,5762
13487,13.17 KB,41494,40.52 KB,28007,5763
9735,9.51 KB,34199,33.4 KB,24464,5764
126000,123.05 KB,468206,457.23 KB,342206,5765
27229,26.59 KB,125157,122.22 KB,97928,5766
19650,19.19 KB,58199,56.83 KB,38549,5767
51465,50.26 KB,99839,97.5 KB,48374,5768
12383,12.09 KB,35568,34.73 KB,23185,5769
39186,38.27 KB,-1,-1,-39186,5770
14976,14.62 KB,-1,-1,-14976,5771
10785,10.53 KB,49241,48.09 KB,38456,5772
37629,36.75 KB,55928,54.62 KB,18299,5773
17776,17.36 KB,49821,48.65 KB,32045,5774
20792,20.3 KB,56050,54.74 KB,35258,5775
72817,71.11 KB,140911,137.61 KB,68094,5776
31430,30.69 KB,58877,57.5 KB,27447,5777
18787,18.35 KB,45892,44.82 KB,27105,5778
23901,23.34 KB,61991,60.54 KB,38090,5779
19596,19.14 KB,39190,38.27 KB,19594,5780
47102,46 KB,71431,69.76 KB,24329,5781
12865,12.56 KB,35736,34.9 KB,22871,5782
16417,16.03 KB,32943,32.17 KB,16526,5783
79988,78.11 KB,116383,113.66 KB,36395,5784
15191,14.83 KB,39142,38.22 KB,23951,5785
15433,15.07 KB,31774,31.03 KB,16341,5786
13430,13.12 KB,34533,33.72 KB,21103,5787
22884,22.35 KB,58394,57.03 KB,35510,5788
196193,191.59 KB,309907,302.64 KB,113714,5789
17286,16.88 KB,41680,40.7 KB,24394,5790
22344,21.82 KB,57596,56.25 KB,35252,5791
28897,28.22 KB,48637,47.5 KB,19740,5792
37836,36.95 KB,67433,65.85 KB,29597,5793
27522,26.88 KB,111537,108.92 KB,84015,5794
18817,18.38 KB,34323,33.52 KB,15506,5795
56584,55.26 KB,121828,118.97 KB,65244,5796
12279,11.99 KB,42316,41.32 KB,30037,5797
14674,14.33 KB,63229,61.75 KB,48555,5798
14105,13.77 KB,31297,30.56 KB,17192,5799
183733,179.43 KB,-1,-1,-183733,5800
44319,43.28 KB,-1,-1,-44319,5801
38510,37.61 KB,76942,75.14 KB,38432,5802
29656,28.96 KB,51867,50.65 KB,22211,5803
32766,32 KB,81767,79.85 KB,49001,5804
10550,10.3 KB,30007,29.3 KB,19457,5805
11969,11.69 KB,26842,26.21 KB,14873,5806
10004,9.77 KB,22525,22 KB,12521,5807
12005,11.72 KB,26353,25.74 KB,14348,5808
14465,14.13 KB,32018,31.27 KB,17553,5809
18908,18.46 KB,48727,47.58 KB,29819,5810
24849,24.27 KB,45270,44.21 KB,20421,5811
14265,13.93 KB,30771,30.05 KB,16506,5812
15921,15.55 KB,24850,24.27 KB,8929,5813
37508,36.63 KB,64612,63.1 KB,27104,5814
32873,32.1 KB,59828,58.43 KB,26955,5815
20004,19.54 KB,41428,40.46 KB,21424,5816
17798,17.38 KB,38687,37.78 KB,20889,5817
11558,11.29 KB,26118,25.51 KB,14560,5818
10103,9.87 KB,29915,29.21 KB,19812,5819
15988,15.61 KB,-1,-1,-15988,5820
29007,28.33 KB,139539,136.27 KB,110532,5821
20800,20.31 KB,42716,41.71 KB,21916,5822
